src,dst,timestamp
3912,9005,1083877.0
56,8279,1083886.0
1665,8813,1083917.0
3270,8986,1083979.0
4148,9049,1083986.0
3450,9002,1084004.0
3912,9005,1084027.0
4148,9049,1084036.0
3450,9002,1084057.0
4340,9059,1084084.0
4459,8648,1084109.0
4340,9059,1084114.0
4459,8648,1084139.0
4148,9049,1084147.0
3912,9005,1084162.0
4459,8648,1084169.0
3270,8986,1084170.0
4148,9049,1084183.0
4459,8648,1084188.0
4460,9020,1084220.0
509,8331,1084265.0
2399,8722,1084271.0
3270,8986,1084281.0
342,8570,1084290.0
4148,9049,1084325.0
3882,8359,1084343.0
4148,9049,1084356.0
1686,8264,1084369.0
3270,8986,1084395.0
76,8953,1084409.0
1629,8632,1084450.0
4148,9049,1084472.0
617,8569,1084480.0
981,8411,1084486.0
2839,8323,1084493.0
3270,8986,1084503.0
4154,9050,1084519.0
2839,8323,1084519.0
4148,9049,1084527.0
2839,8323,1084538.0
1686,8264,1084549.0
981,8411,1084563.0
2839,8323,1084578.0
617,8569,1084580.0
2399,8722,1084582.0
2839,8323,1084599.0
3878,8928,1084632.0
3270,8986,1084669.0
1686,8264,1084691.0
4214,9053,1084703.0
4148,9049,1084704.0
1629,8632,1084707.0
1316,8748,1084716.0
2839,8323,1084738.0
675,8411,1084744.0
4148,9049,1084752.0
230,8396,1084759.0
2277,8343,1084772.0
1316,8748,1084783.0
3270,8986,1084804.0
196,8736,1084810.0
1185,8346,1084837.0
3270,8986,1084846.0
1316,8748,1084853.0
2839,8323,1084884.0
4154,9050,1084889.0
2839,8323,1084905.0
1820,8801,1084913.0
4154,9050,1084929.0
2839,8323,1084945.0
2839,8323,1084971.0
3270,8986,1084982.0
2277,8710,1084996.0
3270,8986,1085018.0
3613,9062,1085071.0
400,9011,1085114.0
400,9011,1085152.0
3270,8986,1085169.0
1185,8346,1085171.0
4148,9049,1085177.0
2151,8640,1085212.0
4461,8532,1085215.0
1316,8748,1085234.0
400,9011,1085264.0
1316,8748,1085269.0
4214,9053,1085269.0
1244,9041,1085279.0
2151,8640,1085287.0
400,9011,1085295.0
1244,9041,1085315.0
3270,8986,1085320.0
4214,9053,1085350.0
2151,8640,1085362.0
4462,8257,1085463.0
285,8626,1085468.0
919,8540,1085483.0
3270,8986,1085486.0
4154,9050,1085507.0
340,8345,1085538.0
768,8338,1085543.0
4154,9050,1085545.0
4148,9049,1085570.0
919,8540,1085600.0
286,8308,1085619.0
918,8411,1085645.0
4148,9049,1085671.0
918,8411,1085676.0
371,8694,1085817.0
4148,9049,1085831.0
178,8362,1085945.0
364,8234,1086007.0
371,8694,1086059.0
2115,8411,1086080.0
3270,8986,1086136.0
4463,8873,1086200.0
4148,9049,1086207.0
3270,8986,1086225.0
3270,8986,1086350.0
3912,9005,1086374.0
4463,8873,1086409.0
3270,8986,1086435.0
4148,9049,1086447.0
3912,9005,1086455.0
4463,8873,1086508.0
3874,8873,1086519.0
3912,9005,1086520.0
178,8362,1086544.0
3229,8978,1086565.0
918,8411,1086585.0
3912,9005,1086590.0
1089,8709,1086593.0
178,8362,1086682.0
1951,8584,1086697.0
178,8362,1086773.0
3912,9005,1086779.0
1951,8584,1086785.0
172,8358,1086804.0
1951,8584,1086832.0
3912,9005,1086856.0
3270,8986,1086866.0
1951,8584,1086883.0
3912,9005,1086913.0
3467,8509,1086933.0
3912,9005,1086978.0
1951,8584,1086994.0
1951,8584,1087031.0
178,8362,1087055.0
1951,8584,1087097.0
3270,8986,1087129.0
4148,9049,1087197.0
3912,9005,1087216.0
1983,8336,1087227.0
4148,9049,1087254.0
1139,8508,1087278.0
3912,9005,1087287.0
3450,9002,1087299.0
56,8279,1087312.0
3912,9005,1087314.0
3450,9002,1087315.0
3912,9005,1087355.0
3450,9002,1087373.0
1139,8508,1087374.0
1139,8508,1087424.0
3912,9005,1087454.0
3912,9005,1087523.0
1089,8709,1087532.0
3467,8298,1087559.0
1600,8265,1087586.0
4464,8733,1087596.0
3270,8986,1087621.0
1337,8628,1087694.0
3912,9005,1087694.0
1139,8508,1087694.0
3912,9005,1087716.0
1337,8628,1087783.0
948,8673,1087829.0
199,8430,1087846.0
4465,8694,1087877.0
4240,8722,1087879.0
3912,9005,1087903.0
2855,8959,1087924.0
3270,8986,1087977.0
3912,9005,1087981.0
4240,8722,1088011.0
4348,9049,1088024.0
3450,9002,1088037.0
3270,8986,1088040.0
4348,9049,1088049.0
3882,8359,1088066.0
3912,9005,1088083.0
4348,9049,1088096.0
4348,9049,1088123.0
3912,9005,1088160.0
3270,8986,1088179.0
1274,8354,1088187.0
3912,9005,1088204.0
3912,9005,1088237.0
3270,8986,1088241.0
1274,8354,1088244.0
3450,9002,1088248.0
3882,8359,1088362.0
4466,8370,1088378.0
3912,9005,1088380.0
1055,8266,1088390.0
3912,9005,1088418.0
4467,8249,1088424.0
3912,9005,1088493.0
3912,9005,1088531.0
552,8623,1088550.0
2833,8318,1088569.0
340,8345,1088569.0
178,8362,1088570.0
1206,8604,1088594.0
4168,8641,1088594.0
1283,8328,1088610.0
4168,8641,1088621.0
498,8760,1088660.0
4468,8806,1088661.0
4459,8648,1088694.0
4466,8370,1088778.0
4466,8370,1088820.0
1206,8604,1088839.0
4168,8641,1088859.0
230,8396,1088900.0
1139,9046,1088914.0
4466,8370,1088916.0
230,8396,1088969.0
429,8372,1088970.0
4469,8442,1088994.0
4470,8521,1089014.0
4466,8370,1089015.0
3880,8762,1089049.0
3912,9005,1089065.0
1055,8572,1089067.0
1089,9035,1089073.0
371,8694,1089081.0
1257,9037,1089109.0
1089,9035,1089136.0
33,8260,1089140.0
371,8694,1089157.0
666,8431,1089202.0
1089,9035,1089218.0
151,8296,1089230.0
1599,8763,1089271.0
1089,9035,1089298.0
951,8639,1089301.0
4469,8442,1089312.0
1599,8763,1089325.0
1089,9035,1089369.0
920,8670,1089386.0
488,8241,1089392.0
342,8337,1089427.0
342,8337,1089449.0
1599,8763,1089450.0
819,8384,1089453.0
1089,9035,1089467.0
488,8241,1089474.0
342,8337,1089491.0
666,8431,1089505.0
342,8337,1089510.0
4471,8983,1089525.0
371,8694,1089526.0
277,8318,1089613.0
1599,8763,1089633.0
666,8431,1089687.0
4466,8370,1089754.0
429,8372,1089758.0
1089,9035,1089818.0
268,8431,1089854.0
742,8964,1089860.0
1257,9037,1089880.0
268,8431,1089915.0
3813,8723,1089918.0
429,8372,1089935.0
1096,8712,1089958.0
285,8623,1090025.0
1599,8763,1090029.0
3266,8752,1090032.0
285,8623,1090034.0
3912,9005,1090065.0
1492,8563,1090089.0
1096,8712,1090123.0
3912,9005,1090125.0
819,8346,1090153.0
220,8391,1090156.0
3912,9005,1090159.0
3912,9005,1090194.0
197,8375,1090196.0
3880,8762,1090211.0
2196,8432,1090241.0
3912,9005,1090254.0
220,8391,1090258.0
1599,8763,1090296.0
3912,9005,1090317.0
220,8391,1090318.0
230,8396,1090343.0
1096,8712,1090351.0
3912,9005,1090390.0
2928,8943,1090412.0
1096,8712,1090416.0
3912,9005,1090430.0
56,8279,1090434.0
1599,8763,1090440.0
2840,8343,1090480.0
311,8243,1090493.0
2840,8343,1090521.0
311,8243,1090538.0
4376,8242,1090551.0
1599,8763,1090554.0
1599,8763,1090599.0
2928,8943,1090600.0
220,8391,1090614.0
345,8465,1090614.0
3266,8752,1090624.0
1599,8763,1090624.0
880,8271,1090630.0
1096,8712,1090648.0
537,8471,1090670.0
311,8243,1090675.0
1599,8763,1090694.0
345,8465,1090767.0
4472,9052,1090804.0
1599,8763,1090814.0
1096,8712,1090815.0
1096,8712,1090883.0
1599,8763,1090910.0
1599,8763,1090962.0
3813,8723,1090963.0
345,8465,1090973.0
1096,8712,1091006.0
2136,9008,1091071.0
1492,8992,1091074.0
1096,8712,1091094.0
3266,8752,1091141.0
849,8641,1091168.0
1101,8758,1091168.0
2334,8519,1091175.0
1316,8748,1091183.0
2334,8519,1091203.0
1316,8748,1091207.0
4466,8370,1091223.0
1096,8712,1091234.0
1316,8748,1091239.0
400,8737,1091405.0
1716,8277,1091441.0
353,8370,1091454.0
270,8432,1091455.0
1096,8712,1091461.0
532,8841,1091466.0
353,8370,1091490.0
512,8527,1091509.0
3540,9007,1091518.0
343,8448,1091521.0
145,8849,1091544.0
353,8370,1091544.0
1096,8712,1091555.0
3266,8752,1091573.0
3540,9007,1091577.0
4473,8588,1091600.0
442,8504,1091609.0
2928,8943,1091624.0
2264,8818,1091682.0
4474,8806,1091683.0
442,8504,1091684.0
4475,8288,1091707.0
1096,8712,1091723.0
732,8241,1091750.0
285,8249,1091783.0
3540,9007,1091786.0
353,8370,1091815.0
1719,8662,1091822.0
2136,8877,1091835.0
4475,8288,1091837.0
17,8288,1091842.0
270,8432,1091843.0
732,8241,1091848.0
512,8527,1091881.0
400,8737,1091883.0
1719,8662,1091909.0
2729,8931,1091928.0
1719,8662,1091928.0
3912,9005,1091928.0
3912,9005,1091951.0
145,8849,1091953.0
3882,8359,1091955.0
407,8278,1091966.0
145,8849,1091971.0
1096,8712,1091976.0
353,8370,1091988.0
56,8279,1091994.0
2825,8684,1092002.0
3912,9005,1092006.0
2729,8931,1092025.0
340,8345,1092034.0
64,8287,1092060.0
64,8287,1092110.0
2729,8931,1092111.0
145,8849,1092115.0
3882,8359,1092123.0
270,8432,1092136.0
2729,8931,1092138.0
2136,8877,1092157.0
819,8346,1092177.0
1024,8570,1092178.0
3912,9005,1092179.0
4475,8339,1092206.0
3912,9005,1092218.0
17,8339,1092220.0
2825,8684,1092227.0
1024,8570,1092228.0
3912,9005,1092230.0
2825,8684,1092240.0
3912,9005,1092242.0
56,8279,1092263.0
47,8742,1092290.0
270,8432,1092331.0
3841,8390,1092348.0
3841,8390,1092373.0
371,8694,1092378.0
4476,8295,1092393.0
371,8694,1092402.0
573,8292,1092425.0
2729,8931,1092428.0
47,8742,1092430.0
2825,8684,1092434.0
3880,8762,1092442.0
3861,8873,1092451.0
3841,8390,1092464.0
3912,9005,1092465.0
340,8442,1092466.0
3912,9005,1092478.0
4466,8370,1092500.0
2264,8818,1092502.0
1889,8526,1092541.0
340,8442,1092551.0
3912,9005,1092554.0
3912,9005,1092572.0
220,8391,1092580.0
656,8553,1092598.0
2746,9057,1092627.0
178,8362,1092628.0
641,8628,1092641.0
69,8370,1092642.0
2729,8931,1092652.0
4466,8370,1092655.0
226,8395,1092656.0
2729,8931,1092675.0
676,8292,1092727.0
1219,8756,1092769.0
3912,9005,1092773.0
3540,9007,1092782.0
56,8279,1092795.0
47,8742,1092801.0
311,8243,1092801.0
2264,8818,1092812.0
311,8243,1092823.0
3880,8762,1092836.0
226,8395,1092847.0
340,8345,1092862.0
2928,8943,1092878.0
506,8277,1092886.0
2154,8878,1092886.0
1785,8771,1092918.0
2154,8878,1092921.0
371,8694,1092927.0
47,8742,1092932.0
4217,8432,1092936.0
3882,8359,1092947.0
3892,9036,1092956.0
401,8849,1092965.0
2825,8684,1093060.0
47,8742,1093069.0
3880,8762,1093132.0
3871,8423,1093167.0
3892,9036,1093171.0
2825,8684,1093205.0
1804,9045,1093212.0
3882,8359,1093228.0
371,8694,1093247.0
2825,8684,1093260.0
104,8648,1093296.0
3912,9005,1093297.0
1666,8367,1093312.0
3912,9005,1093328.0
1666,8367,1093354.0
104,8648,1093360.0
400,8737,1093380.0
1666,8367,1093383.0
3912,9005,1093388.0
371,8694,1093409.0
3882,8359,1093453.0
3912,9005,1093453.0
656,8553,1093485.0
2746,9057,1093496.0
31,8535,1093500.0
31,8535,1093629.0
2729,8931,1093659.0
2264,8818,1093663.0
5,8232,1093698.0
4477,8504,1093703.0
442,8504,1093735.0
3912,9005,1093741.0
4076,8288,1093768.0
4478,8638,1093789.0
371,8694,1093807.0
1101,8758,1093815.0
3882,8359,1093822.0
3912,9005,1093834.0
4477,8504,1093837.0
56,8279,1093886.0
3912,9005,1093923.0
255,8568,1093924.0
512,8527,1093938.0
1101,8758,1093939.0
3882,8359,1093956.0
1101,8758,1093975.0
4479,8247,1093984.0
3882,8359,1093986.0
4480,8343,1093987.0
823,8684,1094005.0
3912,9005,1094046.0
1244,9041,1094073.0
4466,8370,1094112.0
3912,9005,1094140.0
400,8737,1094153.0
3882,8359,1094158.0
1101,8758,1094178.0
4481,8548,1094182.0
4482,9063,1094201.0
2775,8992,1094208.0
3882,8359,1094253.0
1826,8833,1094258.0
4480,8343,1094314.0
1183,8798,1094319.0
2264,8818,1094325.0
3882,8359,1094325.0
353,8370,1094368.0
371,8694,1094406.0
56,8279,1094446.0
4479,8247,1094464.0
3880,8762,1094498.0
3871,8423,1094525.0
150,8432,1094539.0
1183,8798,1094541.0
3685,8716,1094559.0
3880,8762,1094573.0
371,8694,1094590.0
4480,8343,1094594.0
1663,8625,1094596.0
2264,8818,1094599.0
1183,8798,1094612.0
2154,8878,1094625.0
2928,8943,1094655.0
259,8424,1094658.0
1101,8758,1094661.0
371,8694,1094685.0
3916,8824,1094692.0
311,8243,1094693.0
1992,8980,1094697.0
4483,9064,1094719.0
68,8527,1094732.0
259,8424,1094755.0
311,8243,1094770.0
259,8424,1094799.0
2264,8818,1094863.0
4479,8247,1094894.0
2729,8931,1094908.0
4480,8343,1094920.0
2729,8931,1094935.0
1130,8532,1094959.0
339,8266,1094983.0
3916,8824,1095005.0
1381,8758,1095011.0
3916,8824,1095030.0
1705,8295,1095064.0
4484,8343,1095070.0
1101,8758,1095071.0
3916,8824,1095119.0
2729,8931,1095141.0
354,8283,1095201.0
1101,8758,1095202.0
476,8906,1095240.0
3928,8985,1095248.0
2833,9007,1095257.0
76,8327,1095259.0
3985,8683,1095260.0
2833,9007,1095301.0
664,8447,1095314.0
3998,8780,1095323.0
220,8391,1095326.0
4329,8292,1095345.0
1324,8395,1095353.0
4479,8247,1095358.0
4329,8292,1095382.0
4482,9063,1095393.0
2344,8308,1095408.0
4466,8370,1095410.0
2825,8684,1095412.0
476,8906,1095413.0
1828,8438,1095449.0
4485,8339,1095469.0
4486,8343,1095479.0
4466,8370,1095486.0
2825,8684,1095493.0
4487,9065,1095499.0
4487,9065,1095531.0
400,8737,1095552.0
4479,8247,1095561.0
3880,8762,1095567.0
1810,8332,1095569.0
2365,9054,1095572.0
532,8504,1095585.0
2729,8931,1095618.0
4487,9065,1095626.0
3880,8762,1095660.0
76,8327,1095665.0
2729,8931,1095668.0
1296,8268,1095676.0
4488,8806,1095688.0
1992,8980,1095701.0
2746,9057,1095717.0
150,8432,1095741.0
4479,8247,1095748.0
371,8548,1095748.0
2376,8903,1095789.0
4485,8339,1095793.0
2746,9057,1095794.0
3998,8780,1095799.0
1828,8438,1095812.0
2105,8339,1095817.0
559,8806,1095833.0
476,8849,1095838.0
2746,9057,1095842.0
2376,8903,1095843.0
1828,8438,1095850.0
4479,8247,1095860.0
1828,8438,1095863.0
371,8548,1095896.0
3916,8824,1095899.0
68,8694,1095901.0
2746,9057,1095908.0
476,8849,1095915.0
2376,8903,1095928.0
3916,8824,1095978.0
483,8719,1095989.0
3507,8239,1095998.0
476,8906,1096001.0
1244,9041,1096008.0
483,8719,1096008.0
371,8548,1096032.0
2376,8903,1096033.0
3896,8719,1096039.0
4487,9065,1096051.0
2365,8283,1096054.0
476,8917,1096062.0
343,8448,1096070.0
2264,8818,1096076.0
4487,9065,1096081.0
2729,8931,1096086.0
4487,9065,1096094.0
476,8849,1096095.0
483,8719,1096103.0
1244,9041,1096114.0
2729,8931,1096118.0
3845,9029,1096122.0
4487,9065,1096123.0
78,8245,1096124.0
4475,8288,1096128.0
2376,8903,1096172.0
1296,8268,1096223.0
371,8548,1096230.0
78,8328,1096235.0
4479,8247,1096236.0
2729,8931,1096246.0
1284,8870,1096260.0
1296,8268,1096281.0
1342,9048,1096311.0
476,8906,1096315.0
1212,8438,1096368.0
4475,8288,1096369.0
1296,8268,1096383.0
2376,8903,1096403.0
4460,9020,1096407.0
1342,9048,1096407.0
1804,8887,1096424.0
559,8710,1096435.0
2376,8903,1096466.0
1274,8354,1096491.0
2376,8903,1096518.0
69,8370,1096527.0
2376,8903,1096567.0
1244,9041,1096597.0
2376,8903,1096618.0
1296,8268,1096623.0
4479,8247,1096646.0
400,9011,1096654.0
2376,8903,1096665.0
68,8343,1096687.0
2376,8903,1096695.0
2154,8878,1096703.0
2376,8903,1096736.0
4489,8806,1096746.0
4479,8247,1096763.0
2376,8903,1096775.0
1992,8980,1096780.0
1381,8758,1096789.0
2376,8903,1096807.0
4076,8288,1096819.0
1671,8780,1096825.0
1277,8237,1096831.0
1828,8438,1096843.0
1277,8237,1096858.0
4490,8759,1096859.0
4263,8278,1096864.0
4482,9063,1096895.0
1130,8532,1096922.0
4263,8278,1096924.0
1004,9053,1096950.0
4491,8526,1097001.0
948,8673,1097025.0
1386,8759,1097059.0
476,8906,1097071.0
17,8876,1097091.0
2376,8903,1097113.0
45,8889,1097114.0
2105,8339,1097123.0
400,9011,1097144.0
1029,8690,1097154.0
423,8370,1097240.0
3646,8917,1097264.0
4482,9063,1097291.0
2746,9057,1097300.0
623,8716,1097309.0
1671,8780,1097371.0
1029,8690,1097392.0
4492,8423,1097400.0
4479,8247,1097400.0
1068,8705,1097410.0
1029,8690,1097437.0
717,8685,1097462.0
1029,8690,1097486.0
1029,8690,1097518.0
1029,8690,1097572.0
17,8282,1097572.0
4493,8347,1097598.0
2376,8903,1097613.0
2158,9045,1097617.0
1029,8690,1097645.0
1029,8690,1097676.0
1599,8763,1097706.0
1671,8780,1097719.0
1376,8278,1097724.0
1029,8690,1097725.0
1029,8690,1097747.0
4494,8282,1097750.0
2746,9057,1097758.0
2376,8903,1097776.0
3367,8480,1097777.0
1029,8690,1097782.0
1376,8278,1097798.0
2138,8425,1097800.0
1029,8690,1097807.0
1599,8763,1097817.0
1029,8690,1097847.0
4495,8588,1097855.0
1029,8690,1097867.0
2376,8903,1097884.0
1392,8588,1097892.0
4482,9063,1097907.0
1029,8690,1097944.0
3540,9007,1097973.0
4495,8588,1097983.0
1101,8758,1097984.0
1029,8690,1097988.0
656,8553,1098045.0
1798,8361,1098104.0
150,8432,1098109.0
353,8370,1098114.0
4496,8806,1098115.0
1004,9053,1098126.0
340,8345,1098143.0
4497,8828,1098175.0
1719,8662,1098212.0
4496,8806,1098212.0
1029,8690,1098273.0
845,8425,1098284.0
1719,8662,1098317.0
1029,8690,1098338.0
1599,8763,1098361.0
400,9011,1098369.0
4498,8992,1098372.0
4499,8411,1098402.0
2840,8343,1098422.0
845,8425,1098426.0
4496,8806,1098443.0
2154,8878,1098476.0
845,8425,1098514.0
2376,8903,1098580.0
1310,8278,1098623.0
4497,8828,1098668.0
393,8482,1098717.0
2158,9045,1098719.0
4496,8806,1098725.0
4497,8828,1098738.0
1310,8278,1098778.0
788,8430,1098790.0
4497,8828,1098796.0
1068,8705,1098826.0
4500,8887,1098829.0
4501,8339,1098837.0
17,8339,1098852.0
1310,8278,1098890.0
3209,8594,1098913.0
4500,8887,1098922.0
476,8906,1098930.0
1074,9056,1098935.0
2928,8943,1098938.0
4502,8425,1098960.0
17,8425,1098961.0
4496,8983,1098997.0
4496,8983,1099018.0
400,8567,1099029.0
2177,8880,1099030.0
4497,8828,1099083.0
1599,8763,1099123.0
4502,8425,1099148.0
4496,8806,1099159.0
400,8567,1099176.0
4497,8828,1099199.0
400,9011,1099200.0
68,8758,1099201.0
400,9011,1099208.0
997,8737,1099226.0
4482,9063,1099230.0
4503,8902,1099254.0
4504,8425,1099259.0
4482,9063,1099281.0
4503,8902,1099298.0
68,8370,1099348.0
4503,8902,1099350.0
2079,8390,1099355.0
2376,8903,1099366.0
4502,8425,1099395.0
4503,8902,1099412.0
4482,9063,1099419.0
3880,8513,1099451.0
221,8722,1099453.0
3964,9039,1099464.0
2158,9045,1099471.0
4482,9063,1099475.0
4253,9026,1099512.0
497,8425,1099586.0
4502,8425,1099598.0
2138,8425,1099625.0
1671,8780,1099647.0
4496,8983,1099649.0
476,8906,1099676.0
83,9063,1099677.0
3964,9039,1099677.0
1381,8758,1099684.0
2138,8425,1099698.0
2054,8978,1099741.0
400,8765,1099757.0
1074,9056,1099760.0
400,8765,1099786.0
83,9063,1099794.0
3880,8513,1099885.0
221,8969,1099896.0
274,8365,1099907.0
221,8969,1099914.0
4505,8241,1099925.0
2448,8419,1099957.0
1992,8980,1099965.0
3964,9039,1099993.0
518,8900,1100025.0
2388,8588,1100031.0
476,8906,1100032.0
731,8241,1100054.0
3964,9039,1100059.0
1992,8980,1100069.0
1992,8980,1100149.0
1671,8780,1100149.0
4506,8628,1100157.0
3943,8285,1100161.0
3964,9039,1100168.0
1184,8990,1100181.0
442,8504,1100185.0
1184,8990,1100203.0
9,8235,1100273.0
1671,8780,1100288.0
3964,9039,1100298.0
3964,9039,1100331.0
1717,8821,1100351.0
1671,8780,1100376.0
1296,8268,1100397.0
3943,8285,1100435.0
4507,8547,1100440.0
2746,9057,1100457.0
935,8734,1100493.0
9,8235,1100571.0
3943,8285,1100597.0
1074,9056,1100614.0
124,8332,1100689.0
3453,8502,1100695.0
371,8694,1100702.0
371,8548,1100726.0
3857,9032,1100753.0
4437,9045,1100770.0
4041,8976,1100773.0
4041,8976,1100791.0
1222,8645,1100853.0
400,8914,1100860.0
400,8914,1100878.0
1244,9041,1100888.0
656,8553,1100894.0
400,8914,1100904.0
2836,8941,1100920.0
1667,8262,1100928.0
2836,8941,1100946.0
3857,9032,1100947.0
124,8332,1100973.0
124,8332,1100993.0
1717,8821,1101052.0
2836,8941,1101052.0
124,8332,1101101.0
997,8914,1101109.0
124,8332,1101125.0
4508,8477,1101129.0
400,8914,1101152.0
2836,8941,1101158.0
400,8914,1101166.0
997,8914,1101173.0
4507,8547,1101191.0
124,8332,1101195.0
1148,8717,1101195.0
4507,8547,1101209.0
4509,8480,1101212.0
2794,8727,1101217.0
997,8914,1101217.0
2356,8548,1101220.0
124,8332,1101226.0
1148,8717,1101291.0
1029,8690,1101295.0
474,8287,1101348.0
1074,9056,1101356.0
474,8287,1101385.0
1804,9045,1101420.0
1506,8377,1101464.0
1136,8734,1101479.0
124,8332,1101493.0
907,8662,1101536.0
1029,8690,1101538.0
4510,8806,1101546.0
3148,8339,1101591.0
3605,8295,1101608.0
4510,8806,1101609.0
3148,8339,1101661.0
1029,8690,1101674.0
124,8332,1101684.0
124,8332,1101707.0
1029,8690,1101708.0
1214,8535,1101715.0
88,8303,1101730.0
3857,9032,1101752.0
1244,9041,1101752.0
124,8332,1101786.0
692,8806,1101799.0
13,8659,1101807.0
1029,8690,1101817.0
1029,8690,1101840.0
4511,8376,1101855.0
1074,8912,1101856.0
1029,8690,1101877.0
124,8332,1101900.0
461,8419,1101918.0
1029,8690,1101941.0
1074,9056,1101952.0
1029,8690,1101965.0
124,8332,1101982.0
1029,8690,1101994.0
124,8332,1102027.0
4512,8876,1102071.0
1029,8690,1102083.0
124,8332,1102140.0
769,8526,1102195.0
124,8332,1102196.0
769,8526,1102224.0
319,8411,1102255.0
124,8332,1102289.0
2136,8877,1102313.0
2177,8880,1102319.0
1029,8690,1102325.0
382,8480,1102328.0
1029,8690,1102338.0
68,8535,1102356.0
221,8263,1102359.0
311,8876,1102376.0
695,8414,1102383.0
1114,8946,1102447.0
9,8235,1102490.0
4240,8734,1102510.0
4513,9066,1102512.0
1074,9056,1102515.0
2683,8242,1102516.0
1114,8946,1102540.0
4041,8976,1102543.0
61,8283,1102552.0
4041,8976,1102558.0
4513,9066,1102564.0
2136,8877,1102602.0
4513,9066,1102609.0
319,8411,1102614.0
124,8332,1102638.0
4513,9066,1102655.0
4513,9066,1102677.0
4513,9066,1102691.0
3148,8339,1102697.0
88,8303,1102725.0
4143,8628,1102737.0
319,8411,1102741.0
4513,9066,1102760.0
124,8332,1102773.0
4513,9066,1102809.0
250,8657,1102824.0
9,8235,1102825.0
4513,9066,1102840.0
124,8332,1102842.0
1705,8295,1102845.0
2136,8877,1102865.0
4513,9066,1102868.0
2177,8880,1102885.0
124,8332,1102888.0
4513,9066,1102913.0
221,8263,1102937.0
4513,9066,1102954.0
124,8332,1102962.0
4513,9066,1102966.0
4513,9066,1102989.0
124,8332,1102993.0
951,8639,1103002.0
559,8710,1103008.0
4041,8976,1103021.0
4513,9066,1103035.0
4041,8976,1103051.0
951,8639,1103053.0
3857,9032,1103059.0
4513,9066,1103061.0
1066,8985,1103067.0
4202,8273,1103072.0
476,8906,1103080.0
4513,9066,1103090.0
3390,8648,1103097.0
4513,9066,1103111.0
4202,8273,1103121.0
124,8332,1103123.0
4513,9066,1103141.0
4513,9066,1103172.0
250,8657,1103181.0
4514,8411,1103196.0
124,8332,1103198.0
4513,9066,1103226.0
1599,8763,1103233.0
124,8332,1103239.0
4513,9066,1103259.0
3326,8556,1103277.0
4513,9066,1103297.0
122,8245,1103303.0
124,8332,1103305.0
4514,8411,1103312.0
1599,8763,1103321.0
3148,8339,1103341.0
4513,9066,1103347.0
476,8849,1103372.0
4513,9066,1103385.0
4515,8339,1103399.0
4513,9066,1103423.0
4513,9066,1103442.0
124,8332,1103454.0
4513,9066,1103461.0
1992,8980,1103462.0
1074,9056,1103472.0
4513,9066,1103500.0
4513,9066,1103524.0
388,8528,1103575.0
4513,9066,1103590.0
1647,8717,1103598.0
122,8245,1103614.0
4513,9066,1103640.0
4513,9066,1103656.0
1257,9037,1103669.0
3390,8648,1103671.0
559,8710,1103671.0
4513,9066,1103692.0
76,8953,1103693.0
13,8659,1103702.0
4513,9066,1103708.0
4513,9066,1103737.0
388,8528,1103750.0
13,8684,1103773.0
4513,9066,1103800.0
1074,9056,1103803.0
1863,8756,1103823.0
2829,8336,1103827.0
4513,9066,1103830.0
4515,8339,1103844.0
4513,9066,1103872.0
4513,9066,1103904.0
4516,8806,1103906.0
400,8737,1103945.0
4513,9066,1103947.0
2836,8941,1103965.0
4513,9066,1103999.0
400,8914,1104004.0
4516,8806,1104016.0
4513,9066,1104026.0
388,8528,1104064.0
400,8914,1104075.0
1863,8756,1104085.0
547,8868,1104094.0
2376,8903,1104097.0
4373,8806,1104099.0
4,8730,1104110.0
2376,8903,1104121.0
2356,8548,1104139.0
4480,8343,1104145.0
1058,8530,1104145.0
400,8914,1104155.0
2794,8727,1104158.0
951,8528,1104193.0
2376,8903,1104197.0
400,8914,1104207.0
2110,8348,1104250.0
400,8914,1104287.0
400,8914,1104308.0
506,8283,1104345.0
2376,8903,1104346.0
4516,8806,1104351.0
400,8914,1104451.0
2376,8903,1104455.0
2353,8268,1104480.0
4516,8806,1104484.0
1863,8756,1104489.0
1042,8696,1104557.0
1686,8390,1104577.0
3448,8470,1104584.0
1816,8829,1104593.0
2110,8339,1104597.0
119,8329,1104612.0
3072,8950,1104612.0
2376,8903,1104622.0
1828,8438,1104641.0
270,8432,1104644.0
119,8329,1104646.0
4513,9066,1104663.0
1863,8756,1104668.0
3231,8535,1104668.0
4479,8247,1104690.0
2376,8903,1104691.0
1992,8980,1104703.0
88,8303,1104718.0
4517,8868,1104723.0
2376,8903,1104748.0
1992,8980,1104761.0
1816,8829,1104772.0
4516,8806,1104787.0
3507,8684,1104793.0
4513,9066,1104808.0
1863,8756,1104820.0
1244,9041,1104844.0
2376,8903,1104853.0
400,8737,1104856.0
4513,9066,1104858.0
4489,8806,1104865.0
1816,8829,1104872.0
1828,8438,1104910.0
3507,8684,1104912.0
1828,8438,1104933.0
2376,8903,1104943.0
4489,8806,1104943.0
1816,8829,1104964.0
2376,8903,1104986.0
1222,8645,1105030.0
4513,9066,1105066.0
3507,8684,1105068.0
1828,8438,1105117.0
764,8911,1105148.0
1816,8829,1105196.0
4513,9066,1105199.0
1816,8829,1105224.0
2376,8903,1105228.0
1816,8829,1105245.0
4513,9066,1105262.0
1686,8264,1105279.0
256,8421,1105283.0
